会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
コロンバス精機株式会社,http://columbus-seiki.co.jp,本宮輝明,神奈川県,相模原市南区,1,700,2013,12,未上場,BtoB,IT,工作機器,システム開発,,,,,,,,,,,,,,,,,,,
アイステーシス株式会社,http://aisthesis.co.jp,-,神奈川県,横浜市都筑区,1,1000,2006,1,未上場,0,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アークシステム,http://www.arc-web.co.jp,加賀谷正和,神奈川県,藤沢市,1,1000,1999,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
よこはまみらい測量株式会社,http://yokohama-mirai-sokuryo.co.jp,石井徹,神奈川県,横浜市西区,1,500,2015,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社コバ,http://kobacorp.jp,-,神奈川県,横須賀市,1,1000,,,未上場,BtoB,IT,通信設備工事,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
有限会社岩瀬企画,http://www.chefcomi.net,栗田泰,神奈川県,鎌倉市,1,-,,,未上場,BtoC,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社イースターネット,http://www.e-star-project.com,石飛真司,神奈川県,小田原市,1,1000,2002,11,未上場,BtoC,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社コミュニティ・アシスト・システム,http://www.coasys.co.jp,畠孝志,神奈川県,横須賀市,1,800,2004,7,未上場,BtoB,IT,研究・調査・リサーチ,Webアプリ・サービス運営,システム開発,,,,,,,,,,,,,,,,,,
株式会社ジーテック,http://www.z-tec.jp,小澤雄一,神奈川県,小田原市,1,100,2006,7,未上場,BtoB,IT,ITインフラストラクチャー,研究・調査・リサーチ,販促コンサル,,,,,,,,,,,,,,,,,,
株式会社ポウプ企画,http://www.pope.co.jp,神山新樹,神奈川県,横浜市戸塚区,1,1000,1988,9,未上場,BtoB,IT,広告運用コンサル,Webアプリ・サービス運営,デザイン,,,,,,,,,,,,,,,,,,
ガンプネットワークス株式会社,http://www.gump.co.jp,岩岡強太,神奈川県,横浜市港北区,1,1000,2005,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社リトルブレンド,http://www.littleblend.co.jp,笈川洋一,神奈川県,茅ヶ崎市,1,300,2008,2,未上場,BtoB,IT,Webアプリ・サービス運営,組織コンサル,,,,,,,,,,,,,,,,,,,
リレーションズ株式会社,https://www.relationsgroup.co.jp,長谷川博章,神奈川県,鎌倉市,0,1000,2009,2,未上場,BtoB,IT,コスト削減コンサル,Webアプリ・サービス運営,起業コンサル,,,,,,,,,,,,,,,,,,
株式会社ウィルファクトリー,http://willfactory.co.jp,-,神奈川県,厚木市,1,1150,2000,1,未上場,"BtoC,BtoB",IT,Web制作,Webアプリ・サービス運営,Webマーケコンサル,,,,,,,,,,,,,,,,,,
株式会社エリアクリエイターズ,http://www.area-creators.co.jp,市塚寛和,神奈川県,大和市,1,300,2010,4,未上場,"BtoB,BtoC",IT,システム開発,Webアプリ・サービス運営,toCセミナー業界,,,,,,,,,,,,,,,,,,
たまごホールディングス株式会社,https://tamago-hd.co.jp,竹松真輔,神奈川県,横浜市中区,1,500,2016,12,未上場,"BtoB,BtoC",IT,Webアプリ・サービス運営,システム開発,,,,,,,,,,,,,,,,,,,
有限会社ひご事務機,http://www.higojimuki.jp,肥後岸男,神奈川県,小田原市,1,300,1990,12,未上場,BtoB,IT,ITインフラストラクチャー,PC販売・修理,,,,,,,,,,,,,,,,,,,
有限会社プロットウェーブ,http://www.plotwave.co.jp,-,神奈川県,横浜市港北区,1,-,,,未上場,"BtoC,BtoB",IT,システム開発,,,,,,,,,,,,,,,,,,,,
金子システム株式会社,http://www.kaneko-sys.co.jp,金子真也,神奈川県,川崎市中原区,1,1000,1991,12,未上場,BtoB,IT,ソフトウェア商社,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社キオラ,http://www.kiaora.co.jp,押切良之,神奈川県,横浜市西区,1,500,2006,11,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社エムキューブネットワーク,http://www.mcube.co.jp,尾花山政治,神奈川県,秦野市,1,1000,1997,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社アスメディア,http://1asmedia.com,河野春明,神奈川県,横浜市都筑区,1,1,2008,5,未上場,BtoC,IT,リサイクルショップ,Webアプリ・サービス運営,総合系eコマース,,,,,,,,,,,,,,,,,,
株式会社ドッグラン,https://dogrun-co.com,星秀樹,神奈川県,横浜市神奈川区,1,1000,2003,4,未上場,"BtoC,BtoB",IT,Web制作,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社ユーイーエス・ソフトウェア・アジア,http://www.usi-asia.com,木島秀彌,神奈川県,藤沢市,1,1000,2000,12,未上場,BtoB,IT,ソフトウェア商社,システム開発,,,,,,,,,,,,,,,,,,,
株式会社芙蓉エンタープライズ,http://fuyoenterprise.web.fc2.com,清水信好,神奈川県,横浜市南区,1,-,1988,9,未上場,"BtoC,BtoB",IT,ジム・フィットネス,システム開発,高齢者福祉,,,,,,,,,,,,,,,,,,
Gennai3株式会社,https://www.gennai3.co.jp,程田和義,神奈川県,川崎市川崎区,1,100,2003,7,未上場,BtoB,IT,システム開発,企業研修,Web制作,,,,,,,,,,,,,,,,,,
株式会社ビーテック,http://www.beatec.co.jp,川島明弘,神奈川県,横浜市西区,1,300,1997,10,未上場,BtoB,IT,工業用機械商社,,,,,,,,,,,,,,,,,,,,
株式会社ベストテクノロジー,http://www.besttechnology.co.jp,上光隆義,神奈川県,川崎市幸区,1,1350,1988,2,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社横浜ITサポート,https://www.y-its.jp,小杉史郎,神奈川県,横浜市保土ケ谷区,1,300,2008,2,未上場,BtoB,IT,情報セキュリティ,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
ブレイブポート株式会社,https://braveport.biz,土屋朗,神奈川県,横浜市神奈川区,1,150,2012,5,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
有限会社パソコンクリエイティブオフィス,http://www.pco-world.co.jp,-,神奈川県,横浜市緑区,1,-,2000,10,未上場,BtoB,IT,ソフトウェア商社,システム開発,Web制作,,,,,,,,,,,,,,,,,,
サイトプラン株式会社,http://site-plan.com,塚本善治,神奈川県,横浜市泉区,1,1100,2000,4,未上場,"BtoB,BtoC",IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ソフトピア,https://www.softpia.co.jp,荻野哲郎,神奈川県,横浜市港南区,1,2000,1987,6,未上場,BtoB,IT,システム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
パーキングサポート合同会社,https://www.kanagawa-p.com,小溝正剛,神奈川県,横浜市港北区,1,-,,,未上場,"BtoB,BtoC",IT,駐車場運営,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
エムシス有限会社,http://www.msis.co.jp,村田俊明,神奈川県,川崎市中原区,1,-,1992,3,未上場,BtoB,IT,Webマーケコンサル,,,,,,,,,,,,,,,,,,,,
株式会社ネクスト・ディメンシヨン,http://www.next-dimension.co.jp,浅井剛,神奈川県,横浜市中区,1,780,2006,12,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社エフ・シー・シー,http://www.future-c-c.com,堀孝幸,神奈川県,藤沢市,1,1000,1983,5,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
有限会社ユニバーサルグラビテーション,http://www.ugg.jp,-,神奈川県,横浜市中区,1,-,2005,5,未上場,"BtoC,BtoB",IT,ITインフラストラクチャー,Webマーケコンサル,,,,,,,,,,,,,,,,,,,
大師ソフトウェア工房株式会社,http://daishi-software.co.jp,丹生谷寛,神奈川県,川崎市川崎区,1,2500,2016,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社エレクトロニカ,http://www.elk.co.jp,-,神奈川県,相模原市中央区,1,-,1969,8,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社テレメディカ,http://telemedica.co.jp,藤木清志,神奈川県,横浜市青葉区,1,3910,2012,3,未上場,BtoB,IT,Webアプリ・サービス運営,システム開発,,,,,,,,,,,,,,,,,,,
株式会社みなみプランニング,http://www.mnpi.co.jp,矢野貴之,神奈川県,横浜市神奈川区,1,100,2009,3,未上場,BtoC,IT,総合系eコマース,,,,,,,,,,,,,,,,,,,,
有限会社イカイカソフトウェア,http://www.ikaika.co.jp,野澤通弘,神奈川県,藤沢市,1,-,2004,6,未上場,BtoC,IT,ソフトウェア商社,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社イーコム,https://www.ess-net.co.jp,松波孝記,神奈川県,横浜市西区,1,1000,2003,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社スプルース,http://www.spruce.co.jp,花谷彰晃,神奈川県,横浜市西区,1,-,2012,5,未上場,BtoC,IT,システム開発,,,,,,,,,,,,,,,,,,,,
インフラウェア株式会社,https://www.infra-ware.net,藤原敏樹,神奈川県,横浜市旭区,1,600,1981,7,未上場,BtoB,IT,システム開発,クラウド系・Fintech,,,,,,,,,,,,,,,,,,,
株式会社カンダシステム,https://www.kanda-system.com,神田治,神奈川県,藤沢市,1,300,2003,4,未上場,"BtoC,BtoB",IT,システム開発,,,,,,,,,,,,,,,,,,,,
合資会社茅ヶ崎スーパーオフィス,https://main-famicon.ssl-lolipop.jp,吾妻丈由,神奈川県,平塚市,1,-,1999,5,未上場,"BtoB,BtoC",IT,翻訳・通訳,リサイクル,,,,,,,,,,,,,,,,,,,
ビーパークテクノロジー株式会社,http://www.b-parc.co.jp,赤星昌幸,神奈川県,横浜市港北区,1,1000,2001,7,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社アビテックス,http://www.avitex.co.jp,中野政美,神奈川県,横浜市泉区,1,-,2011,12,未上場,BtoB,IT,金属加工請負,太陽光パネル,,,,,,,,,,,,,,,,,,,
株式会社サンネット,http://www.walkinhomeplaza.com,井上浩司,神奈川県,横浜市中区,1,1000,1997,5,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社モバードシステム,http://movado-system.com,大井一郎,神奈川県,横須賀市,1,-,2002,4,未上場,"BtoC,BtoB",IT,スマホ製造・修理,システム開発,,,,,,,,,,,,,,,,,,,
株式会社ベスト・ブレーン,http://www.bstbrain.jp,鎌田道人,神奈川県,川崎市宮前区,1,1000,2007,9,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
アルゴコンピュータ株式会社,http://www.argo-computer.co.jp,伊藤清,神奈川県,横浜市泉区,1,1000,1981,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社フライング,http://www.flying-japan.co.jp,崔志宏,神奈川県,川崎市川崎区,1,500,,,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
有限会社シーエスイー,http://cs-e.co.jp,地下益道,神奈川県,相模原市緑区,1,300,1997,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ソフトエナジー,https://softenergy.co.jp,耕納武史,神奈川県,横浜市西区,1,400,2004,11,未上場,BtoB,IT,製造・技術人材派遣,,,,,,,,,,,,,,,,,,,,
株式会社ゆとりっぷ,https://www.yutrip.co.jp,埋橋祐二,神奈川県,横浜市南区,1,500,2007,1,未上場,"BtoC,BtoB",IT,システム開発,Webアプリ・サービス運営,酒類,,,,,,,,,,,,,,,,,,
株式会社ビズシステム,http://www.bizsystem.co.jp,-,神奈川県,横浜市栄区,1,-,,,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
株式会社クオリティ・エージェント,https://q-agent.jp,石川和信,神奈川県,横浜市港北区,1,100,2007,10,未上場,BtoB,IT,デザイン,,,,,,,,,,,,,,,,,,,,
コールドブレス株式会社,http://www.coldbreath.jp,横山寛,神奈川県,川崎市高津区,1,1000,2003,6,未上場,"BtoC,BtoB",IT,ソーシャルゲーム・SNS,システム開発,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社バレイキャンパスジャパン,https://valleycampus.com,飯田秀正,神奈川県,藤沢市,1,2000,2000,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社小学校受験総合研究所,http://jyukennews.com,高橋秀幸,神奈川県,横浜市南区,1,-,2007,5,未上場,BtoC,IT,Webアプリ・サービス運営,イベント,,,,,,,,,,,,,,,,,,,
有限会社テンペスト,http://www.tempest.jp,中村文則,神奈川県,鎌倉市,1,300,2003,3,未上場,BtoC,IT,システム開発,IT系教育,,,,,,,,,,,,,,,,,,,
有限会社コウチヤ,https://www.kouchiya.co.jp,藤田実,神奈川県,相模原市中央区,1,-,2005,1,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
日本コムクエスト・ベンチャーズ合同会社,https://www.comquestventures.com,西島銀次朗,神奈川県,川崎市川崎区,1,-,,,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社バンドワゴン・プロデュース,http://www.bandwagon-p.com,加藤徳義,神奈川県,川崎市高津区,1,1000,2006,2,未上場,BtoB,IT,システム開発,ソフトウェア商社,,,,,,,,,,,,,,,,,,,
有限会社エム・エム・ピー,http://www.mmp.co.jp,山川伝三,神奈川県,藤沢市,1,350,1994,4,未上場,"BtoC,BtoB",IT,Web制作,Webアプリ・サービス運営,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,
株式会社面影屋,https://natuna.jp,湯浅夏奈,神奈川県,川崎市麻生区,1,800,2007,5,未上場,BtoC,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
有限会社コムテック,http://www.comtech-net.jp,-,神奈川県,川崎市宮前区,1,-,1994,3,未上場,BtoC,IT,システム開発,ITインフラストラクチャー,PC販売・修理,,,,,,,,,,,,,,,,,,
株式会社アドミー,http://www.admy.co.jp,藤井仁志,神奈川県,茅ヶ崎市,1,1000,1995,4,未上場,"BtoC,BtoB",IT,ソフトウェア商社,イベント,,,,,,,,,,,,,,,,,,,
株式会社ビーアンビシャス,http://www.beambitious.co.jp,吉岡誠志,神奈川県,横浜市港南区,1,-,2004,4,未上場,BtoB,IT,システム開発,Web制作,,,,,,,,,,,,,,,,,,,
ウィングクラウン株式会社,http://www.wingcrown.co.jp,田中康哲,神奈川県,平塚市,1,150,2007,2,未上場,"BtoC,BtoB",IT,Web制作,,,,,,,,,,,,,,,,,,,,
株式会社ファラッド,http://farad.bz,内田哉,神奈川県,相模原市南区,1,-,2011,6,未上場,"BtoC,BtoB",IT,デジタル系コンテンツ,マルチメディア・楽器,,,,,,,,,,,,,,,,,,,
株式会社ウルフパック,https://www.komojushop.jp,-,神奈川県,藤沢市,1,-,,,未上場,"BtoB,BtoC",IT,ソフトウェア商社,総合系eコマース,,,,,,,,,,,,,,,,,,,
株式会社メデコム,http://www.medecom.co.jp,小林真大,神奈川県,相模原市南区,1,1300,1990,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社フリーダム,http://www.freedom-ltd.jp,井上善祐,神奈川県,横浜市磯子区,1,-,2014,4,未上場,BtoC,IT,,,,,,,,,,,,,,,,,,,,,
株式会社クロスエイジ,http://www.crossage.jp,磯見直輝,神奈川県,横浜市鶴見区,1,2000,1998,10,未上場,BtoB,IT,Webアプリ・サービス運営,経営コンサル,,,,,,,,,,,,,,,,,,,
有限会社スギモトエンジニアリング,http://www.sqlpowerpage.co.jp,杉本ひとみ,神奈川県,横浜市戸塚区,1,-,1991,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社テクネコ,https://www.techneco.co.jp,加藤和幸,神奈川県,横浜市青葉区,1,-,2006,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
有限会社アイリス,http://www.ailice.net,長谷川智彦,神奈川県,平塚市,1,300,1998,8,未上場,BtoB,IT,機械設計,,,,,,,,,,,,,,,,,,,,
有限会社内野商会,http://www.jade.dti.ne.jp,内野勝義,神奈川県,横浜市旭区,1,-,,,未上場,BtoB,IT,ソフトウェア商社,オフィス用品レンタル,,,,,,,,,,,,,,,,,,,
合資会社ベイリンク,http://baylink.co.jp,今吉博一,神奈川県,横浜市南区,1,-,1999,2,未上場,BtoB,IT,CM制作・映像制作,Webアプリ・サービス運営,Web制作,,,,,,,,,,,,,,,,,,
日本トータルサービス株式会社,http://www.tsofjp.com,福地友博,神奈川県,横浜市中区,1,1000,1991,3,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社エイジコネクト,http://www.age-connect.co.jp,佐々木浩人,神奈川県,横浜市都筑区,1,200,2007,9,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ドリーム工房,http://dreamk.jp,-,神奈川県,川崎市高津区,1,1000,2008,2,未上場,BtoB,IT,PC・スマホ周辺機器製造,システム開発,,,,,,,,,,,,,,,,,,,
株式会社ワイビーエス,http://ybs-inc.com,大塚俊哉,神奈川県,横浜市旭区,1,-,,,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社インデペンデンスシステムズ横浜,http://independence-sys.net,西田五郎,神奈川県,横浜市中区,1,-,,,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社icosa,https://www.icosa.co.jp,今野悟伺,神奈川県,横浜市瀬谷区,1,-,,,未上場,"BtoC,BtoB",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社ロジックモンキー,http://www.logimon.co.jp,江森俊夫,神奈川県,横浜市中区,1,500,2014,1,未上場,BtoB,IT,Web制作,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社サイバーネット,http://www.cybernet-world.com,斉藤学,神奈川県,相模原市緑区,1,100,2011,5,未上場,BtoB,IT,Web制作,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
相快ホイール株式会社,http://sokaiwheel.com,長岡聡,神奈川県,横浜市戸塚区,1,500,2007,5,未上場,"BtoB,BtoC",IT,Web制作,総合系eコマース,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社SPC,http://www.sp-center.jp,坂田和海,神奈川県,平塚市,1,-,2010,7,未上場,"BtoC,BtoB",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
情報産業技研株式会社,http://iitec.co.jp,-,神奈川県,横浜市保土ケ谷区,1,1000,2000,9,未上場,"BtoB,BtoC",IT,PC販売・修理,家・事業所向け設備,,,,,,,,,,,,,,,,,,,
Gシステム株式会社,http://gsystem-web.net,安田剛,神奈川県,横浜市南区,1,-,2011,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
幸ソフト株式会社,http://saiwaisoft.com,井部貞治,神奈川県,横浜市港北区,1,900,2008,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
有限会社アドヴァンス,http://www.advance-soft.co.jp,小嶋聰,神奈川県,厚木市,1,300,1991,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
キートン株式会社,https://www.khiten.co.jp,桑山洋達,神奈川県,横浜市中区,1,128,2016,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ヨシ,http://www.yo-shi.co.jp,佐藤芳博,神奈川県,横浜市鶴見区,1,100,,,未上場,BtoB,IT,オフィス用品,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
有限会社平塚エンジニアリング,http://www.heg.co.jp,大澤賢太郎,神奈川県,厚木市,1,300,1991,1,未上場,BtoB,IT,システム開発,電子部品,,,,,,,,,,,,,,,,,,,
株式会社ハルコーポレーション,http://www.haru-corp.co.jp,春田日出雄,神奈川県,茅ヶ崎市,1,100,2007,1,未上場,"BtoC,BtoB",IT,システム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社サンシステム,http://sun-system.la.coocan.jp,佐藤日出夫,神奈川県,相模原市中央区,1,300,1990,12,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
