会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
JX金属商事株式会社,http://jx-kinzokushoji.com,鈴木章仁,東京都,新宿区,316,39000,1948,2,未上場,BtoB,化学,非鉄金属製造,金属部品製造,,,,,,,,,,,,,,,,,,,
ハイモ株式会社,http://www.hymo.co.jp,望月義之,東京都,千代田区,205,20000,1961,4,未上場,BtoB,化学,化学品製造,リサイクル,,,,,,,,,,,,,,,,,,,
株式会社ニッペコ,https://www.nippeco.co.jp,山口芳基,東京都,中央区,198,10000,1933,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
エボニック・ジャパン株式会社,http://www.evonik.jp,フロリアン・キルシュナー,東京都,新宿区,197,187950,1969,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
小池化学株式会社,https://www.kck.co.jp,小池清一郎,東京都,墨田区,198,20000,1955,3,未上場,BtoB,化学,化学品製造,ガス・燃料製品・採掘,,,,,,,,,,,,,,,,,,,
株式会社大手,https://www.k-ohte.co.jp,浅賀伊久男,東京都,文京区,195,5000,1963,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
三信化工株式会社,https://www.sanshin-kako.co.jp,有坂真一,東京都,港区,189,10000,1956,6,未上場,BtoB,化学,日用品製造,,,,,,,,,,,,,,,,,,,,
株式会社熊本ニチアス,https://kumamotonichias.co.jp,井田政宏,東京都,中央区,188,2000,2001,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
トーヨーケム株式会社,http://www.toyo-chem.com,町田敏則,東京都,中央区,163,50000,2011,4,未上場,BtoB,化学,塗料製造,接着剤製造,,,,,,,,,,,,,,,,,,,
日本インテグリス合同会社,https://www.entegris.com,水野高志,東京都,港区,187,160000,1968,9,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社谷沢製作所,https://www.tanizawa.co.jp,谷澤和彦,東京都,中央区,187,10000,1950,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
シーシービー株式会社,http://ccb-inc.jp,山本祐一,東京都,台東区,183,5000,2001,12,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ハイケム株式会社,https://highchem.co.jp,高潮,東京都,港区,186,9980,1998,4,未上場,BtoB,化学,肥料・農薬製造,水産,製薬,,,,,,,,,,,,,,,,,,
恵比寿化成株式会社,http://www.ebisu-chemical.co.jp,澤村太郎,東京都,台東区,182,7300,1969,4,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
理工協産株式会社,http://www.ricohkyosan.co.jp,杉浦紘子,東京都,中央区,179,6000,1946,12,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
緑川化成工業株式会社,https://www.midorikawa.co.jp,緑川忠男,東京都,台東区,182,10000,1954,10,未上場,BtoB,化学,樹脂製品製造,金属製品製造,,,,,,,,,,,,,,,,,,,
株式会社エス・ディー・エスバイオテック,http://www.sdsbio.co.jp,寒河江充宏,東京都,千代田区,182,80000,1968,10,未上場,BtoB,化学,肥料・農薬製造,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社プラスチック・ホンダ,http://www.plastichonda.com,本田健吾,東京都,千代田区,182,4000,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
小野田化学工業株式会社,https://www.onoda-kagaku.co.jp,小池敦裕,東京都,港区,181,270000,1955,9,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
日弘ビックス株式会社,http://www.nikko-bics.co.jp,中村貴,東京都,中央区,180,8000,1956,11,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
ダウ・ケミカル日本株式会社,https://jp.dow.com,パトリック・マクラウド,東京都,品川区,179,40000,2016,9,未上場,BtoB,化学,化学品製造,樹脂系建材製造,,,,,,,,,,,,,,,,,,,
メルテックス株式会社,https://www.meltex.com,古橋勝美,東京都,中央区,176,40000,1960,10,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
メビウスパッケージング株式会社,https://www.mebius-pkg.co.jp,坂﨑博昭,東京都,品川区,176,100000,2017,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ニックス株式会社,http://nixx.co.jp,西澤秀記,東京都,中央区,176,9800,1950,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社林産業,http://www.hayashi-sangyo.co.jp,小沼佳史,東京都,墨田区,174,5000,1971,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
カネカフォームプラスチックス株式会社,https://www.knkfps.jp,鈴江泰博,東京都,文京区,171,6000,1972,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
山一化学工業株式会社,https://www.yamaichikagaku.com,川口崇,東京都,台東区,169,33000,1952,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
イグス株式会社,https://www.igus.co.jp,吉田剛,東京都,墨田区,164,10000,1990,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
関東電化工業株式会社,https://www.kantodenka.co.jp,長谷川淳一,東京都,千代田区,165,287700,1938,9,プライム（内国株式）,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
積水フーラー株式会社,https://www.sekisui-fuller.co.jp,荒井一朗,東京都,港区,162,40000,2005,4,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
PSジャパン株式会社,http://www.psjp.com,森幸博,東京都,文京区,160,500000,2003,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
トーヨーカラー株式会社,http://www.toyo-color.com,岡市秀樹,東京都,中央区,157,50000,2012,4,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
タマ生化学株式会社,https://www.tama-bc.co.jp,厚見昌平,東京都,新宿区,155,6000,1953,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ダイニッカ株式会社,http://dainikka.co.jp,横地將男,東京都,中央区,156,60000,1947,7,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
サンアロー株式会社,http://www.sunarrow.co.jp,時宗裕二,東京都,中央区,79,10000,1959,12,未上場,BtoB,化学,電子部品,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社プラシーズ,https://pluseeds.co.jp,藤田功一,東京都,台東区,155,1000,1932,8,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
株式会社大誠樹脂,http://www.taisei-jushi.co.jp,清水仁,東京都,江東区,139,7000,1967,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
NSスチレンモノマー株式会社,https://www.nscm.nipponsteel.com,大谷星郎,東京都,中央区,150,40000,2011,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ディップソール株式会社,https://www.dipsol-jp.com,高橋和重,東京都,中央区,153,9800,1953,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
日曹金属化学株式会社,http://www.nmcc.co.jp,赤川彰一,東京都,中央区,150,100000,1983,8,未上場,BtoB,化学,廃棄物処分,化学品製造,非鉄金属製造,,,,,,,,,,,,,,,,,,
旭化成ワッカーシリコーン株式会社,http://www.aws-silicone.com,ラルフ・ヴィドマー,東京都,千代田区,126,100000,1983,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
協立化学産業株式会社,http://www.kyoritsu-chem.com,小島一幸,東京都,千代田区,148,4500,1957,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
EEJA株式会社,https://eeja.com,中之内宗治,東京都,中央区,144,10000,1965,9,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
アルテック株式会社,https://www.altech.co.jp,池谷壽繁,東京都,中央区,145,552783,1976,5,スタンダード（内国株式）,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
内外化学製品株式会社,https://www.naigai-chem.co.jp,秋山敏,東京都,品川区,141,2000,1918,9,未上場,BtoB,化学,化学品製造,水処理機械,,,,,,,,,,,,,,,,,,,
株式会社武蔵野化学研究所,http://www.musashino.com,砂原三利,東京都,千代田区,143,20000,1949,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
キャボットジャパン株式会社,http://www.cabotcorp.jp,-,東京都,港区,141,100000,1964,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ゼオン化成株式会社,http://www.zeonkasei.co.jp,藤澤浩,東京都,千代田区,139,40000,1981,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
MKVアドバンス株式会社,http://www.mc-agri.co.jp,狩野光博,東京都,千代田区,139,30000,2004,4,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
DKSHマーケットエクスパンションサービスジャパン株式会社,https://premium.ipros.jp,-,東京都,港区,137,35010,2021,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
東邦化学工業株式会社,https://www.toho-chem.co.jp,中崎龍雄,東京都,中央区,134,175500,1938,3,スタンダード（内国株式）,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
住化ポリカーボネート株式会社,http://www.scpc.jp,川井美雄,東京都,中央区,127,240000,1996,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
リューベ株式会社,https://www.lube.co.jp,堀越栄治郎,東京都,千代田区,132,10000,1964,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
新興プラスチックス株式会社,http://www.shinkopla.co.jp,小玉裕,東京都,江東区,131,9900,1950,12,未上場,BtoB,化学,化学品・医療品商社,,,,,,,,,,,,,,,,,,,,
株式会社クラカタ商事,http://www.kurakata.co.jp,高見仁也,東京都,大田区,142,4500,1976,10,未上場,"BtoC,BtoB",化学,塗料製造,マンション・ビル管理,ビル清掃・ハウス清掃,,,,,,,,,,,,,,,,,,
精工化学株式会社,https://seiko-chem.co.jp,三山浩平,東京都,千代田区,128,10000,1947,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ニチレイバイオサイエンス,http://www.nichirei.co.jp,武永正人,東京都,中央区,126,40000,2005,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
横山香料株式会社,https://www.yokoyamakoryo.co.jp,横山千秋,東京都,千代田区,125,6000,1954,2,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
日本ストロー株式会社,https://www.nipponstraw.com,稲葉敬次,東京都,品川区,125,30000,1955,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
富山藥品工業株式会社,http://www.tomypure.co.jp,内藤広已,東京都,中央区,125,10000,1946,6,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ウェーブロック・アドバンスト・テクノロジー,http://www.wavelock-at.co.jp,島田康太郎,東京都,中央区,110,10000,2010,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
相互薬工株式会社,http://www.sogo-pharma.co.jp,鷲尾佳文,東京都,千代田区,124,20000,1955,4,未上場,BtoB,化学,製薬,,,,,,,,,,,,,,,,,,,,
新化食品株式会社,http://www.shinka-s.co.jp,原夏生,東京都,中央区,122,20000,1959,3,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
ニチレキグループ株式会社,https://www.nichireki.co.jp,小幡学,東京都,千代田区,122,291900,1949,9,プライム（内国株式）,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社ケミクレア,http://www.chemicrea.com,山村敦士,東京都,中央区,122,10000,1955,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社槌屋,https://www.tsuchiya-group.co.jp,大原鉱一,東京都,港区,120,10000,1953,8,未上場,BtoB,化学,塗料製造,接着剤製造,,,,,,,,,,,,,,,,,,,
中央化成品株式会社,https://www.chuo-chem.co.jp,水島康介,東京都,中央区,120,10000,1956,4,未上場,BtoB,化学,化学品・医療品商社,,,,,,,,,,,,,,,,,,,,
リンレイテープ株式会社,http://www.rinrei-tape.co.jp,鈴木靖,東京都,中央区,113,3000,1966,8,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
サンダイヤ株式会社,http://www.sun-dia.net,木村徹,東京都,中央区,112,9000,1954,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
国際衛生株式会社,https://www.kokusaieisei.jp,藤田吉宏,東京都,中央区,113,-,1946,5,未上場,BtoB,化学,化学品製造,肥料・農薬製造,製造業コンサル,,,,,,,,,,,,,,,,,,
明電ケミカル株式会社,https://www.meidensha.co.jp,飯田憲,東京都,品川区,113,9500,1951,11,未上場,BtoB,化学,樹脂製品製造,電力・発電製造,接着剤製造,,,,,,,,,,,,,,,,,,
NOKクリューバー株式会社,http://www.nokklueber.co.jp,相澤克也,東京都,港区,113,10000,1976,12,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
岩城製薬株式会社,https://www.iwakiseiyaku.co.jp,西久保吉行,東京都,中央区,112,21000,1948,9,未上場,BtoB,化学,製薬,,,,,,,,,,,,,,,,,,,,
積水ソフランウイズ株式会社,http://www.soflan-wiz.com,福本正樹,東京都,千代田区,112,30000,2008,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
プラメックス株式会社,http://www.e-plamex.co.jp,里見俊一,東京都,大田区,119,4000,1952,11,未上場,BtoB,化学,半導体,樹脂製品製造,,,,,,,,,,,,,,,,,,,
ゆわて吉田工業株式会社,http://www.yoshida-group.co.jp,吉田重雄,東京都,墨田区,111,1000,1990,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
日本ケッチェン株式会社,https://www.nippon-ketjen.co.jp,大場浩正,東京都,港区,111,40000,1970,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
上田株式会社,https://www.ueda-kk.com,上田知弘,東京都,港区,110,2050,1937,2,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
プラマテルズ株式会社,https://www.plamatels.com,井博之,東京都,品川区,109,70000,1952,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
KJケミカルズ株式会社,https://www.kjchemicals.co.jp,丸山学士,東京都,中央区,107,35000,2014,1,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
バイエルホールディング株式会社,https://www.bayer.jp,H-D.ハウスナー,東京都,千代田区,107,1000,2008,4,未上場,BtoB,化学,製薬,化学品製造,,,,,,,,,,,,,,,,,,,
日本表面化学株式会社,https://www.jasco-kk.co.jp,和田茂与,東京都,新宿区,105,9950,1968,10,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
大和樹脂株式会社,https://www.yamato-jushi.co.jp,鈴木保彦,東京都,台東区,105,3000,1963,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社高春堂,http://www.kohshundo.co.jp,-,東京都,中央区,104,4500,1947,3,未上場,BtoB,化学,オフィス用品,,,,,,,,,,,,,,,,,,,,
伊丹塗料株式会社,https://www.itami.co.jp,伊丹正樹,東京都,大田区,104,5000,1963,4,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
住鉱潤滑剤株式会社,https://www.sumico.co.jp,今井信一郎,東京都,港区,103,7200,1957,3,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
東都興業株式会社,http://www.toto-vp.com,弘田哲也,東京都,中央区,97,10000,1964,6,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社キアゲン,https://go.qiagen.com,シュンロン・リン,東京都,中央区,100,1000,1997,11,未上場,BtoB,化学,医療機器商社,化学品製造,,,,,,,,,,,,,,,,,,,
ユニポリマー株式会社,https://unip.mpuni.co.jp,数原英一郎,東京都,品川区,99,1000,1998,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社伸光製作所,https://www.shinkohss.co.jp,角田正典,東京都,品川区,99,3000,1967,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
尾形工業株式会社,http://ogatakogyo.co.jp,山本卓,東京都,千代田区,99,9000,1947,8,未上場,BtoB,化学,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,,
ユニバース開発株式会社,https://universe-dev.co.jp,野田明裕,東京都,文京区,99,5000,1970,8,未上場,"BtoB,BtoC",化学,化学品製造,児童保育,カフェ,,,,,,,,,,,,,,,,,,
日本工作油株式会社,http://www.nihon-kohsakuyu.co.jp,小堀茂,東京都,港区,96,6000,1953,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
大同化成工業株式会社,https://www.daido-kasei.co.jp,西正典,東京都,千代田区,96,6000,1939,12,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
関西ペイントマリン株式会社,http://www.kp-marine.co.jp,岡浩司,東京都,大田区,96,9000,2001,10,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
日本金属株式会社,http://www.nippon-kinzoku.co.jp,相良隆史,東京都,港区,96,10000,1953,5,未上場,BtoB,化学,非鉄金属製造,化学品製造,金属加工請負,,,,,,,,,,,,,,,,,,
山宗化学株式会社,http://www.yamaso-chem.co.jp,早川宗一郎,東京都,中央区,95,8000,1950,12,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社タツノ化学,https://www.tatsuno-chem.co.jp,福島幸泉,東京都,墨田区,95,10000,1953,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
純正化学株式会社,http://www.junsei.co.jp,森嵜功一,東京都,中央区,93,10000,1948,1,未上場,BtoB,化学,化学品製造,製薬,,,,,,,,,,,,,,,,,,,
ADEKAケミカルサプライ株式会社,https://adeka-acs.co.jp,兄部眞二,東京都,千代田区,89,10458,1947,1,未上場,BtoB,化学,化学品・医療品商社,化学品製造,,,,,,,,,,,,,,,,,,,
旭化成メタルズ株式会社,http://www.asahi-kasei.co.jp,榎本学,東京都,千代田区,93,20000,1970,7,未上場,BtoB,化学,塗料製造,非鉄金属製造,,,,,,,,,,,,,,,,,,,
株式会社名和,http://www.kk-mw.co.jp,朝比奈成樹,東京都,港区,93,1675,1958,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
日本精鉱株式会社,https://www.nihonseiko.co.jp,植田憲高,東京都,新宿区,92,101813,1935,6,スタンダード（内国株式）,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
コルコート株式会社,http://www.colcoat.co.jp,野口由美子,東京都,大田区,89,10000,1956,8,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
アースアテンド株式会社,http://www.earth-attend.co.jp,志村武雄,東京都,品川区,91,2000,1973,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
日本理化学薬品株式会社,https://www.nipponrika.co.jp,磨田大輔,東京都,中央区,89,41125,1939,4,未上場,BtoC,化学,化学品製造,化粧品販売,製薬,,,,,,,,,,,,,,,,,,
株式会社パーマケム・アジア,http://www.permachem.co.jp,石井潔,東京都,中央区,89,9000,1956,10,未上場,BtoB,化学,化学品製造,化粧品販売,,,,,,,,,,,,,,,,,,,
株式会社カンツール,https://kantool.co.jp,小川尚,東京都,中央区,88,10000,1952,6,未上場,BtoB,化学,化学品製造,機械レンタル,,,,,,,,,,,,,,,,,,,
豊玉香料株式会社,http://www.toyotama.co.jp,井上晃,東京都,中央区,88,10000,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
キャニヨン株式会社,http://www.canyon-corp.com,佐藤奈緒子,東京都,品川区,87,10000,1963,2,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
日興産業株式会社,http://www.nks-ris.co.jp,相山武靖,東京都,千代田区,86,30000,1946,5,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ポリコール,http://www.polycol.co.jp,坊坂展章,東京都,千代田区,86,4000,1959,12,未上場,BtoB,化学,化学品製造,塗料製造,,,,,,,,,,,,,,,,,,,
アイ・エフ・エフ日本株式会社,http://www.iff.com,脇正春,東京都,品川区,86,260000,1965,9,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
