会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社wise,https://www.wiseinc-net.com,尾小山良哉,東京都,目黒区,0,1000,2014,3,未上場,BtoB,ゲーム,CM制作・映像制作,ゲーム開発,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社ヌードメーカー,http://www.nudemaker.jp,河野一二三,東京都,新宿区,0,1000,2002,11,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
河本産業株式会社,http://www.k-industry.com,戸川浩明,東京都,千代田区,0,1000,1962,7,未上場,BtoB,ゲーム,ゲーム開発,翻訳・通訳,,,,,,,,,,,,,,,,,,,
株式会社フォックスバット,http://www.foxbat.co.jp,-,大阪府,大阪市淀川区,0,500,2002,5,未上場,BtoC,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
有限会社ビットステップ,http://www.bitstep.com,山本修,東京都,立川市,0,300,2002,3,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,ゲーム開発,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社GAE,http://www.gae.co.jp,大友貴司,東京都,港区,0,2000,1997,9,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
ネットファーム・コミュニケーションズ株式会社,https://www.netfarm.ne.jp,古谷貞行,北海道,札幌市中央区,0,1000,1992,12,未上場,BtoB,ゲーム,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社エエネット,http://e-e-net.com,木原強,愛知県,名古屋市東区,0,3500,2005,9,未上場,BtoB,ゲーム,Web制作,ゲーム開発,経営コンサル,,,,,,,,,,,,,,,,,,
株式会社甲南電機製作所,http://www.lares.dti.ne.jp,井上一彦,東京都,台東区,0,1500,1949,4,未上場,"BtoB,BtoC",ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
GAMKIN株式会社,http://gamkin.com,沖永賢吾,東京都,渋谷区,0,300,2013,9,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ウィルリンク,http://www.will-link.co.jp,大見昭,埼玉県,さいたま市南区,0,300,1996,8,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
有限会社エルスウェア,https://elseware.jp,小川楓,東京都,杉並区,0,300,1998,9,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ゲームモンスター,http://www.gmon.jp,-,東京都,渋谷区,0,-,2010,5,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社スペースプロジェクト,http://www.sp-janis.com,-,東京都,中央区,0,-,,,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,映画・アニメーション,eコマース,,,,,,,,,,,,,,,,,,
株式会社風姿華傳,http://www.fushikaden.co.jp,物部英嗣,東京都,渋谷区,0,2000,2011,9,未上場,"BtoB,BtoC",ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
オーテ株式会社,http://ohte.co.jp,大森圭一朗,東京都,渋谷区,0,-,2014,5,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社カクヘン,http://www.kakuhen.co.jp,木田真人,東京都,文京区,0,300,,,未上場,BtoB,ゲーム,パチンコ,Web制作,,,,,,,,,,,,,,,,,,,
株式会社スリーエス,http://www.sss.okinawa,本藤洋章,沖縄県,名護市,0,-,2016,1,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社キューズ,http://cues-film.com,-,東京都,杉並区,0,-,,,未上場,BtoB,ゲーム,映画・アニメーション,ゲーム開発,,,,,,,,,,,,,,,,,,,
SeedC株式会社,http://www.seedc.co.jp,崔正浩,大阪府,大阪市中央区,0,10000,2002,7,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社graphite,http://www.graphite.ne.jp,八百坂圭祐,東京都,品川区,0,300,2013,12,未上場,"BtoB,BtoC",ゲーム,ゲーム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社イルカアース,http://ilcaapps.co.jp,岩﨑拓矢,東京都,新宿区,0,1000,2014,3,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
崑崙日本株式会社,http://www.koramgame.co.jp,周亜輝,東京都,千代田区,0,9000,2009,11,未上場,BtoC,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
有限会社フューパック,http://www.fupac.co.jp,-,東京都,豊島区,0,-,1994,12,未上場,BtoB,ゲーム,ゲーム開発,Webアプリ・サービス運営,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,
株式会社七匠,http://www.nanashow.co.jp,佐藤憲明,東京都,渋谷区,0,-,2009,8,未上場,BtoB,ゲーム,アミューズメント機器,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社ケイエイチエム,http://w-khm.jp,-,大阪府,大阪市北区,0,-,,,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,デザイン,,,,,,,,,,,,,,,,,,
NE銀潤株式会社,http://www.neginjun.com,植田勝典,東京都,渋谷区,0,2500,2015,10,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
有限会社サイバーアーツ,http://www.cyberarts.co.jp,合田温,大阪府,大阪市淀川区,0,400,1993,10,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,デザイン,,,,,,,,,,,,,,,,,,
プラチナゲームズ株式会社,https://www.platinumgames.co.jp,稲葉敦志,大阪府,大阪市北区,0,150500,2006,2,未上場,BtoC,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
有限会社ユニコーンジャパン,http://www.unicorn-japan.co.jp,大隈幹夫,福岡県,福岡市博多区,0,300,2003,9,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社リプレーション,http://www.ripplation.co.jp,安藤達也,東京都,千代田区,0,100,2011,5,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,ゲーム開発,,,,,,,,,,,,,,,,,,,
有限会社パパイヤ電池開発,http://www.8818.co.jp,樋口浩路,新潟県,三条市,0,-,2004,5,未上場,"BtoB,BtoC",ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社オーバーランド,http://www.overland.co.jp,佐々木偉夫,東京都,武蔵野市,0,1000,2003,11,未上場,BtoC,ゲーム,システム開発,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社タッグ,http://jtag.co.jp,真崎弘幸,福岡県,福岡市中央区,0,-,2010,5,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
ザイザックス株式会社,http://zzyzx.co.jp,山下雅弘,東京都,渋谷区,0,500,2010,10,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社グランディール,http://gd-g.jp,和田一幸,東京都,千代田区,0,1000,2012,6,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社クレオラボ,http://kleolab.com,温浩邦,東京都,品川区,0,8000,,,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社シスフラット,https://sysflat.com,平石和也,大阪府,大阪市中央区,0,-,2016,10,未上場,BtoB,ゲーム,ゲーム開発,Web制作,,,,,,,,,,,,,,,,,,,
株式会社アイミーマイン,http://imemine.co.jp,柳坂明彦,東京都,豊島区,-,300,2007,4,未上場,BtoB,ゲーム,芸能プロダクション・タレント,ゲーム開発,,,,,,,,,,,,,,,,,,,
有限会社ザリガニワークス,http://zariganiworks.co.jp,武笠太郎,東京都,渋谷区,-,520,2004,4,未上場,BtoB,ゲーム,玩具,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社日本ゲーム製作所,http://www.jgm.co.jp,宮森順也,東京都,稲城市,-,5,,,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
キューエンタテインメント株式会社,http://qmobile.jp,-,埼玉県,さいたま市大宮区,-,-,,,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
有限会社シー・エッグ,http://c-egg.com,角田真吾,東京都,千代田区,-,300,,,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,システム開発,,,,,,,,,,,,,,,,,,,
リオレオ株式会社,http://www.neogenerations.net,鮒子田篤,東京都,江戸川区,-,-,2011,1,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社DMF,http://www.dmf.co.jp,稲泉誠,沖縄県,宜野湾市,-,7590,1997,10,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
株式会社よしもとアカデミー,https://games.yoshimoto.co.jp,斎藤祐士,東京都,新宿区,-,500,2018,8,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社XFLAG,https://xflag.com,木村こうき,東京都,渋谷区,-,-,2016,1,未上場,BtoC,ゲーム,Webアプリ・サービス運営,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社人狼,https://jinraw.com,白坂翔,東京都,目黒区,-,-,2012,2,未上場,"BtoB,BtoC",ゲーム,イベント,,,,,,,,,,,,,,,,,,,,
ミルク株式会社,https://milkcorp.com,谷忠紀,東京都,新宿区,-,300,2009,3,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
有限会社ドリームジャパン,http://www.dreamjapan.co.jp,笹沢茶々丸,東京都,新宿区,-,350,1996,3,未上場,BtoB,ゲーム,ゲーム開発,マルチメディア・楽器,芸能プロダクション・タレント,,,,,,,,,,,,,,,,,,
株式会社クロノギアクリエイティヴ,http://www.chronogear.com,李家毅,東京都,目黒区,-,500,2008,4,未上場,BtoB,ゲーム,ゲーム開発,映画・アニメーション,,,,,,,,,,,,,,,,,,,
株式会社マイネットゲームス,https://mynet.co.jp,田中亘,東京都,港区,-,130000,2007,11,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社オプス,http://arkham.jp,関戸唯義,愛知県,名古屋市西区,-,-,2005,5,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社オペラハウス,http://opera-house.co.jp,藤原博之,東京都,目黒区,-,1250,1989,7,未上場,BtoB,ゲーム,ゲーム開発,システム開発,,,,,,,,,,,,,,,,,,,
有限会社ファインモーション,http://finemotion.biz,本庄武,東京都,千代田区,-,300,2003,8,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社アエリアゲームズ,http://aeria-games.jp,長嶋貴之,東京都,港区,-,900,2016,2,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社テラフォーミング,http://terraforming.co.jp,橋本泰敏,東京都,豊島区,-,-,2011,4,未上場,BtoB,ゲーム,CM制作・映像制作,ゲーム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
有限会社U-WORKS,http://www.u-works.net,伊藤珠陽,愛知県,名古屋市中区,-,400,2005,2,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,Web制作,,,,,,,,,,,,,,,,,,,
有限会社アマゾンデザイン,http://www.amazon-design.co.jp,渡久地拡,愛知県,北名古屋市,-,-,1974,7,未上場,BtoB,ゲーム,デザイン,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社エムプロ,http://mpro-japan.com,松田裕介,埼玉県,越谷市,-,100,2011,11,未上場,"BtoC,BtoB",ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
株式会社おけや,http://oke-ya.com,吉田篤,大阪府,大阪市中央区,-,400,2013,7,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,eコマース,eコマース,,,,,,,,,,,,,,,,,,
有限会社クオルト,http://www.qualt.co.jp,-,東京都,練馬区,-,-,,,未上場,0,ゲーム,,,,,,,,,,,,,,,,,,,,,
株式会社アイイーインスティテュート,http://www.iek.jp,MikioNishizawa,東京都,練馬区,-,20000,1999,9,未上場,BtoC,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社ジェットマン,https://www.jetman.co.jp,井上幸喜,東京都,新宿区,-,-,2007,8,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
SNSエンターテイメント株式会社,http://sns-entertainment.jp,堀切まゆみ,東京都,中央区,-,300,,,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ホーゲット,http://www.hoget.co.jp,河合正人,愛知県,春日井市,-,2000,2002,12,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社qureate,https://qureate.co.jp,臼田裕次郎,東京都,千代田区,-,-,2021,5,未上場,BtoC,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
有限会社岡部タカノブオフィス,http://okabe.info-g.co.jp,岡部タカノブ,東京都,目黒区,-,-,1998,1,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
株式会社Nacasha,http://www.acolon.com,-,東京都,多摩市,-,1150,1996,5,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社のんき,http://nonki-inc.jp,浜垣博志,千葉県,柏市,-,3000,2006,5,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
アラリオ株式会社,http://www.arariocorp.com,沈宰範,東京都,港区,-,1000,2007,6,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社エボリューション,http://evo.jpn.com,高野基,山梨県,昭和町,-,-,,,未上場,BtoB,ゲーム,太陽光パネル,ソーシャルゲーム・SNS,Webマーケコンサル,,,,,,,,,,,,,,,,,,
株式会社サイバニア,http://cybania.com,-,京都府,京都市下京区,-,-,2009,7,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
Tee-App株式会社,http://tee-app.com,中川拓麻,東京都,港区,-,500,2014,11,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社エイ・ワン・シー,http://www.a1c.jp,酒井明雄,東京都,練馬区,-,-,,,未上場,"BtoC,BtoB",ゲーム,映画・アニメーション,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社デジャリック,http://www.dejarik.co.jp,和田博之,兵庫県,神戸市西区,-,-,2007,12,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,デジタル系コンテンツ,システム開発,,,,,,,,,,,,,,,,,,
合同会社Sportier,http://sportier.jp,平光昌寛,東京都,渋谷区,-,-,2012,6,未上場,BtoB,ゲーム,デザイン,ソーシャルゲーム・SNS,システム開発,,,,,,,,,,,,,,,,,,
株式会社エルグローブ,http://www.elglobe.jp,上横手圭子,大阪府,大阪市北区,-,-,,,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
有限会社マジックシード,http://www.magicseed.co.jp,上村建也,神奈川県,横浜市泉区,-,300,2004,8,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社プロフェット,http://www.plophet.com,岸本良久,東京都,杉並区,-,-,2010,4,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
NEXWAY JAPAN株式会社,http://jp.boonty.com,ジル・リデル,東京都,新宿区,-,-,,,未上場,BtoC,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ホームメディア,http://home-media.jp,町田保,東京都,渋谷区,-,9000,2008,4,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
グレイトフルデイズ株式会社,http://www.gdays.jp,村上卓郎,東京都,品川区,-,10000,2005,6,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ファンシーリンクス,https://fancylinks.jp,長内功,東京都,千代田区,-,-,2013,11,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
有限会社リカレンス,http://www.recurrence.net,西山拓哉,愛知県,名古屋市南区,-,300,2002,10,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,デザイン,マルチメディア・楽器,,,,,,,,,,,,,,,,,,
株式会社ネットゾーン,http://www.netzone.co.jp,ハン・ギョンフン,岡山県,倉敷市,-,-,2003,11,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社グロウズ,http://grow-s.co.jp,大島武士,東京都,台東区,-,-,2010,1,未上場,BtoB,ゲーム,システム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社ソフトサイン,http://softsign.jp,計和友紀,東京都,港区,-,5000,2009,5,未上場,"BtoC,BtoB",ゲーム,デジタル系コンテンツ,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
20世紀たぬき株式会社,http://www.tanuki.co.jp,佐藤文則,東京都,新宿区,-,-,,,未上場,BtoC,ゲーム,CM制作・映像制作,ソーシャルゲーム・SNS,イベント,,,,,,,,,,,,,,,,,,
株式会社イー・ステーション,http://www.e-station.ne.jp,咸政錫,東京都,江東区,-,1000,2000,1,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社GaYa,https://www.gaya-corp.jp,入山幸司,神奈川県,横浜市西区,-,10000,2010,11,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ミッチェル,https://web.archive.org,尾崎ロイ,高知県,土佐町,-,1000,1960,2,未上場,BtoB,ゲーム,ゲーム開発,デザイン,,,,,,,,,,,,,,,,,,,
株式会社CNS,http://cns-inc.jp,荒川根讃,東京都,千代田区,-,1500,,,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,インターネット広告代理店,,,,,,,,,,,,,,,,,,,
Don’t Look Back in Anger株式会社,http://gamecraft.co.jp,小川亮,東京都,江東区,-,-,2015,10,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社リアルアンリアル,http://real-unreal.info,清古貴史,千葉県,市川市,-,5271,2001,1,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社イクスソリューション,http://ix-s.jp,-,愛知県,名古屋市西区,-,-,2012,1,未上場,BtoB,ゲーム,システム開発,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
有限会社あのね電子,http://www.anone.co.jp,杉山和彦,北海道,札幌市東区,-,-,2003,2,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ワイアーヘッド,https://wirehead.jp,穐本崇賀,東京都,豊島区,-,100,2007,5,未上場,BtoB,ゲーム,ゲーム開発,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社デザインコンパス,http://design-compass.jp,三浦典子,北海道,函館市,-,-,2007,1,未上場,BtoB,ゲーム,CM制作・映像制作,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
有限会社りょうごシステムズ,http://www.ryogo.co.jp,横山賢治郎,神奈川県,横浜市中区,-,-,2003,4,未上場,"BtoC,BtoB",ゲーム,Webアプリ・サービス運営,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
ビューアール株式会社,http://www.viewr.jp,-,東京都,千代田区,-,500,2021,6,未上場,BtoC,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社パンカク,http://www.pankaku.co.jp,柳澤康弘,神奈川県,藤沢市,-,9676,2007,2,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
