会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社レクスト,http://www.rext-r.com,大塚知巳,福岡県,筑紫野市,1,1000,2008,9,未上場,BtoB,IT,企業研修,システム開発,,,,,,,,,,,,,,,,,,,
三協技研株式会社,http://www.sankyogiken.bbk.jp,山﨑佐和子,大分県,大分市,1,1000,1987,3,未上場,BtoB,IT,システム開発,事業用物件・ビル賃貸,機械設計,,,,,,,,,,,,,,,,,,
株式会社エフプランニング,http://www.fplng.com,古館正昭,福岡県,福岡市博多区,1,1000,2000,9,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社イーグルコミュニケーションズ,http://www.eagle-com.co.jp,大園郁,福岡県,福岡市南区,1,-,2013,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社プラグアウト,http://www.plugout.jp,後藤正行,大分県,別府市,1,2300,2000,9,未上場,BtoB,IT,Webアプリ・サービス運営,Web制作,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,
ブロッコ・デリ・アーキテクツ有限会社,http://www.blocco-deli.co.jp,木曽隆,沖縄県,那覇市,1,1400,2001,12,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社グラスマイル,http://www.grassmile.jp,末次真喜子,長崎県,長崎市,1,-,2003,3,未上場,BtoC,IT,雑貨販売,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社ブレイクスルー,http://www.bth.co.jp,-,大分県,大分市,1,-,1996,6,未上場,BtoB,IT,ITインフラストラクチャー,Web制作,システム開発,,,,,,,,,,,,,,,,,,
株式会社未来創生,https://www.miraisousei.co.jp,山元幸治,福岡県,糸島市,1,500,2010,10,未上場,BtoB,IT,業務請負,システム開発,企業研修,,,,,,,,,,,,,,,,,,
トラスト・センス株式会社,http://www.trust-sense.co.jp,坂井英夫,福岡県,福岡市南区,1,-,2015,9,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社コマンドディー,https://command-d.com,稲田悠樹,熊本県,熊本市北区,1,100,2017,12,未上場,"BtoC,BtoB",IT,写真,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
有限会社ネオシステム,http://e-neosystem.jp,野口弘行,長崎県,長崎市,1,-,1992,8,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
株式会社アーテック福岡,https://www.artech.co.jp,肝付栄一,福岡県,春日市,1,800,2010,7,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社ネットアプローチ,http://net-approach.com,佐藤勝秀,福岡県,篠栗町,1,-,2008,4,未上場,BtoB,IT,Webアプリ・サービス運営,Webマーケコンサル,Web制作,,,,,,,,,,,,,,,,,,
株式会社外国人ドライバー支援機構,http://tsuna-good.co.jp,江上喜朗,福岡県,大野城市,1,-,2016,11,未上場,BtoB,IT,人材紹介,Webアプリ・サービス運営,イベント,,,,,,,,,,,,,,,,,,
株式会社ファイカス沖縄,https://www.ficus.co.jp,久保田次郎,沖縄県,那覇市,1,100,2010,9,未上場,BtoB,IT,広告運用コンサル,Webアプリ・サービス運営,Webマーケコンサル,,,,,,,,,,,,,,,,,,
有限会社シグマシステム,http://sigma-s.com,古川徹,熊本県,熊本市中央区,1,-,1994,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社インデバイス,http://indevice.co.jp,森公康,福岡県,福岡市南区,1,2500,1963,10,未上場,BtoB,IT,ITインフラストラクチャー,システム開発,,,,,,,,,,,,,,,,,,,
株式会社アンフィニ,http://www.infini-grp.jp,宮城亨史,福岡県,福岡市博多区,1,300,2010,10,未上場,"BtoC,BtoB",IT,太陽光パネル,システム開発,,,,,,,,,,,,,,,,,,,
Mana株式会社,http://www.atrtv.com,-,沖縄県,石垣市,1,1000,2000,9,未上場,BtoB,IT,インターネット広告代理店,デジタル系コンテンツ,デザイン,,,,,,,,,,,,,,,,,,
株式会社ディビジョンワン,http://division1.co.jp,加藤守宏,沖縄県,宜野湾市,1,-,2014,11,未上場,"BtoC,BtoB",IT,CM制作・映像制作,デジタル系コンテンツ,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社ハートアンダーブレード,https://matsuwota.jp,松尾太資,福岡県,福岡市中央区,1,-,2016,9,未上場,BtoC,IT,デジタル系コンテンツ,Webマーケコンサル,toCセミナー業界,,,,,,,,,,,,,,,,,,
株式会社このはな通商,https://konohana-trading.jp,大津万造,大分県,大分市,1,50,2015,12,未上場,BtoB,IT,業務請負,Web制作,,,,,,,,,,,,,,,,,,,
株式会社グロースジャパン,http://growth-gp.jp,福岡龍一,宮崎県,都城市,1,-,2008,4,未上場,"BtoB,BtoC",IT,美容サロン,Webアプリ・サービス運営,eコマース,,,,,,,,,,,,,,,,,,
平安商事株式会社,http://www.okinawafudousan.jp,平安名盛智,沖縄県,うるま市,1,-,2007,3,未上場,BtoC,IT,Webアプリ・サービス運営,マンション賃貸,,,,,,,,,,,,,,,,,,,
ビューシステムズ株式会社,https://www.viewsystems.jp,-,福岡県,福岡市中央区,1,-,2007,5,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社キープランニング,http://f-dentalnavi.com,松本吉平,福岡県,福岡市早良区,1,300,2008,10,未上場,BtoB,IT,販促コンサル,Webアプリ・サービス運営,イベント,,,,,,,,,,,,,,,,,,
有限会社構築屋,http://kochikuya.com,大山弘樹,宮崎県,日向市,1,300,2003,6,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社オリジナルゾーン,http://www.oz-info.jp,山岡博文,熊本県,熊本市中央区,1,2000,2006,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ケンブリアランゲージサービス,http://www.cambria.jp,木佐貫和郎,鹿児島県,鹿児島市,1,1500,1983,1,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
株式会社Trip,http://trip-llc.com,鹿子木弘,福岡県,福岡市中央区,1,-,,,未上場,BtoB,IT,Web制作,システム開発,,,,,,,,,,,,,,,,,,,
グリーンラボ株式会社,http://www.greenlab.co.jp,柴田和廣,福岡県,春日市,1,100,2013,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ジオ・クリエイト,http://www.geocreate.jp,永石浩一郎,長崎県,佐世保市,1,1000,2007,5,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社イーストシステムソリューションズ,http://www.e-s-s.jp,東奨一,福岡県,福岡市中央区,1,500,2004,4,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
株式会社セイコーデータシステム,http://www.seikodata.com,福島勲,福岡県,,1,1000,1981,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社テイト,http://www.teito-net.com,鈴木重男,福岡県,福岡市中央区,1,2300,1990,2,未上場,"BtoB,BtoC",IT,システム開発,,,,,,,,,,,,,,,,,,,,
ハーモフィル株式会社,http://mizouchi-system.com,溝内直,佐賀県,みやき町,1,300,2011,9,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アイティデジタル,http://www.itdigital.co.jp,長谷川丈二,福岡県,福岡市中央区,1,700,2008,3,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社ステップ・フォワード,http://stepforward-inc.jp,内田政朗,福岡県,福岡市南区,1,-,2012,8,未上場,BtoB,IT,パソコン・スマホ機器販売,,,,,,,,,,,,,,,,,,,,
株式会社HELP情報システム,http://www.help-js.com,酒井博至,大分県,臼杵市,1,300,2004,7,未上場,"BtoC,BtoB",IT,Web制作,ITインフラストラクチャー,PC販売・修理,,,,,,,,,,,,,,,,,,
株式会社フリー・シンク,http://free-think.co.jp,川浪敏伸,福岡県,久留米市,1,300,2008,1,未上場,BtoB,IT,システム開発,ソフトウェア商社,,,,,,,,,,,,,,,,,,,
合同会社シナプス,https://www.synapse-llc.jp,-,福岡県,北九州市小倉南区,1,-,,,未上場,BtoB,IT,ITインフラストラクチャー,Web制作,企業研修,,,,,,,,,,,,,,,,,,
ゼロゴルフ株式会社,https://zerogolf.jp,信藤民和,福岡県,福岡市西区,1,-,,,未上場,BtoC,IT,Webアプリ・サービス運営,雑誌出版,eコマース,,,,,,,,,,,,,,,,,,
合資会社ネクスト,http://www.next.gr.jp,中尾吾一,熊本県,熊本市南区,1,-,,,未上場,"BtoC,BtoB",IT,Web制作,ITインフラストラクチャー,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社湊屋総研,https://www.minatoyacs.co.jp,吉住宗芳,熊本県,熊本市中央区,1,-,2002,1,未上場,BtoB,IT,経営コンサル,システム開発,企業研修,,,,,,,,,,,,,,,,,,
株式会社アクセプトワークス,http://www.acceptworks.com,白石洋一,大分県,大分市,1,300,2008,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社アイウェーブ,http://www.i--wave.net,真方正和,宮崎県,宮崎市,1,-,,,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
ソフトプラン株式会社,https://www.splan.jp,堺恒徳,福岡県,福岡市中央区,1,-,2009,5,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
アシストコンピュータ株式会社,https://assistcomputer.securesite.jp,成清庄司,福岡県,岡垣町,1,-,,,未上場,BtoB,IT,ソフトウェア商社,システム開発,,,,,,,,,,,,,,,,,,,
大興産業株式会社,http://www.daikokk.com,森山芳郎,大分県,中津市,1,-,2009,5,未上場,BtoC,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社ハーモニー,http://www.harmony-c.co.jp,矢野智之,福岡県,福岡市博多区,1,1000,2000,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
有限会社アウルネットワーク,http://www.owl.ne.jp,松村亮司,大分県,大分市,1,300,1999,7,未上場,"BtoC,BtoB",IT,Web制作,デザイン,,,,,,,,,,,,,,,,,,,
株式会社KDS,http://www.kds-t.com,北崎幸広,福岡県,朝倉市,1,-,2007,9,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
イーコムジャパン株式会社,http://www.web-press.co.jp,岡崎真吾,福岡県,北九州市小倉北区,1,1000,1979,8,未上場,BtoB,IT,Web制作,デザイン,,,,,,,,,,,,,,,,,,,
株式会社システムリンク,http://www.systemlink.jp,斎藤績,福岡県,福岡市中央区,1,200,2008,10,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
コール・ダイレクト株式会社,http://www.calldirect.co.jp,日野豊,福岡県,福岡市中央区,1,20000,2006,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
サクラシステム株式会社,http://sakurasystem.ne.jp,櫻井精二,福岡県,みやま市,1,-,,,未上場,"BtoB,BtoC",IT,ITインフラストラクチャー,Web制作,,,,,,,,,,,,,,,,,,,
株式会社コンフォニィ,http://www.comphony.com,財津克宜,大分県,別府市,1,-,2005,3,未上場,"BtoB,BtoC",IT,,,,,,,,,,,,,,,,,,,,,
有限会社アラタ,https://arata.co.jp,新田純也,沖縄県,北谷町,1,1550,1994,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
ヒューマンシャトー株式会社,http://haken-hc.co.jp,-,鹿児島県,鹿児島市,1,2800,2006,3,未上場,BtoB,IT,人材紹介,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
有限会社ゼスト,http://www.xxx.co.jp,井筒和紀,福岡県,春日市,1,300,2002,1,未上場,"BtoB,BtoC",IT,警備,情報セキュリティ,オフィス用品レンタル,,,,,,,,,,,,,,,,,,
株式会社ラッキーコーポレーション,http://lucky.co.jp,末続美恵子,長崎県,諫早市,1,-,2013,5,未上場,"BtoB,BtoC",IT,Webアプリ・サービス運営,広告運用コンサル,eコマース,,,,,,,,,,,,,,,,,,
氷室計算機株式会社,http://www.icehouse.co.jp,藤井正博,熊本県,大津町,1,300,2007,6,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社グランディカンパニー,https://www.grandygolf.net,宮崎泰幸,長崎県,時津町,1,-,1989,1,未上場,BtoC,IT,証券,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社クラウドウォーカー,https://cloudwalker.co.jp,豊嶋三十志,熊本県,熊本市中央区,1,-,2013,9,未上場,BtoB,IT,クラウド系・Fintech,ITインフラストラクチャー,Web制作,,,,,,,,,,,,,,,,,,
有限会社イージーアイ,http://www.ezi.ne.jp,山元浩之,宮崎県,都城市,1,-,,,未上場,"BtoB,BtoC",IT,ソフトウェア商社,PC販売・修理,Web制作,,,,,,,,,,,,,,,,,,
有限会社TOS,http://toscorporation.web.fc2.com,池田涼一,鹿児島県,鹿児島市,1,-,,,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
有限会社翔亜プロビジネス,http://www.syoapb.com,東公彦,福岡県,福岡市博多区,1,100,2003,4,未上場,BtoB,IT,システム開発,パソコン・スマホ機器販売,,,,,,,,,,,,,,,,,,,
株式会社データケア,https://data-care.jp,酒見拓也,福岡県,筑紫野市,1,-,,,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
サイエンスビジネス株式会社,http://www.scienceb.com,坂口忠久,佐賀県,佐賀市,1,1000,1992,7,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ネットワークデザイン,http://www.net-design.co.jp,楠木武憲,宮崎県,宮崎市,1,1500,1998,1,未上場,BtoB,IT,ITインフラストラクチャー,研究・調査・リサーチ,,,,,,,,,,,,,,,,,,,
株式会社イーデザイン,https://e-design.jp,早川孝一,鹿児島県,鹿児島市,1,1000,1999,12,未上場,BtoB,IT,医療コンサル,システム開発,,,,,,,,,,,,,,,,,,,
株式会社事業承継支援センター,http://www.jigyou-syoukei.co.jp,平野拓矢,福岡県,福岡市中央区,1,733,2007,7,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
有限会社ワイソフト,https://ysoft.co.jp,吉田美彦,福岡県,福岡市西区,1,300,2001,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
有限会社C&F,http://www.cf-jpn.com,奥村芳崇,福岡県,福岡市博多区,1,300,2003,5,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社情研,http://www.joken.co.jp,藤木等,福岡県,粕屋町,0,1000,1998,10,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
倭座株式会社,http://www.wazza.jp,田畠光一,福岡県,福岡市博多区,0,-,2011,9,未上場,BtoB,IT,販促コンサル,Webアプリ・サービス運営,起業コンサル,,,,,,,,,,,,,,,,,,
株式会社財研,http://www.net-kaikei.co.jp,岡陽三郎,福岡県,福岡市中央区,0,400,1999,7,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
株式会社アヴァンセ,http://www.broad-staff.co.jp,座親貴弘,福岡県,福岡市中央区,0,1800,2002,4,未上場,BtoB,IT,システム開発,組織コンサル,,,,,,,,,,,,,,,,,,,
株式会社那覇データ・センター,http://www.naha-data.co.jp,岸本政善,沖縄県,那覇市,0,6800,1975,9,未上場,BtoB,IT,システム開発,パソコン・スマホ機器販売,製造・技術人材派遣,,,,,,,,,,,,,,,,,,
株式会社アクシス九州,http://www.axisq-co.jp,村山成之,熊本県,熊本市南区,0,1000,1990,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社RCMアセットマネジメント,http://www.ryucom.co.jp,宜保諭,沖縄県,那覇市,0,5000,1973,12,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
地域情報バンク株式会社,http://www.ntn81.jp,藤田晃吉,熊本県,熊本市中央区,0,1000,2002,11,未上場,BtoB,IT,Webアプリ・サービス運営,デザイン,,,,,,,,,,,,,,,,,,,
株式会社イクスウェイブ,http://www.ixwave.jp,永尾拓,福岡県,福岡市西区,0,-,2008,11,未上場,"BtoB,BtoC",IT,ITインフラストラクチャー,Web制作,,,,,,,,,,,,,,,,,,,
ユメリア株式会社,http://www.yumeria-inc.com,-,鹿児島県,鹿児島市,0,1000,2015,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
有限会社ビーグラフ,https://www.be-graph.com,-,福岡県,那珂川市,0,-,2002,3,未上場,"BtoC,BtoB",IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社いえらぶ琉球,http://www.ielove-ryukyu.co.jp,新井つかさ,沖縄県,那覇市,0,3800,2014,1,未上場,BtoB,IT,システム開発,Webマーケコンサル,Web制作,,,,,,,,,,,,,,,,,,
株式会社エーアンドエム,http://www.am-corp2.com,宮崎博幸,福岡県,大川市,0,1000,1991,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ナノデザイン,http://www.nanodesign.co.jp,中村隆之,福岡県,福岡市早良区,0,1000,2002,3,未上場,"BtoC,BtoB",IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社スモールランプ,http://www.small-lamp.com,末武勝行,福岡県,福岡市博多区,0,3000,1951,9,未上場,"BtoC,BtoB",IT,デジタル系コンテンツ,デザイン,,,,,,,,,,,,,,,,,,,
GMOメイクアプリ株式会社,https://anect.jp,木村一郎,福岡県,福岡市中央区,0,2000,2015,2,未上場,"BtoB,BtoC",IT,Webアプリ・サービス運営,システム開発,,,,,,,,,,,,,,,,,,,
株式会社グッドモーニング,http://good-morning.jp,洲鎌一規,沖縄県,宮古島市,0,888,1997,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社バズグラフ,https://www.buzzgraph.co.jp,西本光治,福岡県,福岡市博多区,0,1500,2014,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
有限会社現代システム開発,http://www.gsys.co.jp,紫尾田裕,鹿児島県,鹿児島市,0,500,1986,4,未上場,BtoB,IT,システム開発,パソコン・スマホ機器販売,,,,,,,,,,,,,,,,,,,
株式会社ディリジェント商事,https://www.diligent.co.jp,大石勤,福岡県,福岡市中央区,0,500,,,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
株式会社ヴィネット,https://www.vinet.co.jp,村嶋亮一,熊本県,熊本市東区,0,500,2014,3,未上場,BtoB,IT,教材,,,,,,,,,,,,,,,,,,,,
株式会社シマカワ,http://hsmedical.co.jp,島川裕之,福岡県,福岡市南区,0,-,2018,6,未上場,BtoB,IT,医療コンサル,ソフトウェア商社,医療機器商社,,,,,,,,,,,,,,,,,,
Manycolors株式会社,https://www.manycolors-inc.com,中野晶太,福岡県,北九州市八幡西区,0,300,2010,9,未上場,BtoB,IT,システム開発,機械設計,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社クラスタス,https://curasutas.jp,神崎志織,長崎県,南島原市,0,150,2014,9,未上場,BtoC,IT,クリーニング,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
ニシヨリ株式会社,https://www.nishiyori.co.jp,池田靖彦,福岡県,久留米市,0,26900,1947,3,未上場,BtoB,IT,繊維加工・織布,システム開発,プラスチック包装製造,,,,,,,,,,,,,,,,,,
有限会社住宅速報社,http://jutakusokuho.co.jp,-,福岡県,福岡市博多区,0,-,,,未上場,BtoC,IT,雑誌出版,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社ジェイプラス,http://jplus.jp,村上知子,福岡県,北九州市小倉北区,0,800,,,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
有限会社サンテクノ,http://www.3techno.okinawa,上江洲直,沖縄県,うるま市,0,300,2003,10,未上場,BtoB,IT,研究・調査・リサーチ,システム開発,,,,,,,,,,,,,,,,,,,
有限会社会計サポート,http://mituhirokono.com,岡住隆,福岡県,北九州市八幡西区,0,-,2002,5,未上場,BtoB,IT,ソフトウェア商社,ITインフラストラクチャー,PC販売・修理,,,,,,,,,,,,,,,,,,
